tool	2LS 0.7.1	2LS 0.7.1	2LS 0.7.1	2LS 0.7.1	CPAchecker 1.8	CPAchecker 1.8	CPAchecker 1.8	CPAchecker 1.8	ULTIMATE Automizer 0.1.24-91b1670e	ULTIMATE Automizer 0.1.24-91b1670e	ULTIMATE Automizer 0.1.24-91b1670e	ULTIMATE Automizer 0.1.24-91b1670e	ULTIMATE Taipan 0.1.24-91b1670e	ULTIMATE Taipan 0.1.24-91b1670e	ULTIMATE Taipan 0.1.24-91b1670e	ULTIMATE Taipan 0.1.24-91b1670e
run set	2ls-with-inlining.sv-comp19_prop-reachsafety.ReachSafety-Recursive	2ls-with-inlining.sv-comp19_prop-reachsafety.ReachSafety-Recursive	2ls-with-inlining.sv-comp19_prop-reachsafety.ReachSafety-Recursive	2ls-with-inlining.sv-comp19_prop-reachsafety.ReachSafety-Recursive	cpa-kind.sv-comp19.ReachSafety-Recursive	cpa-kind.sv-comp19.ReachSafety-Recursive	cpa-kind.sv-comp19.ReachSafety-Recursive	cpa-kind.sv-comp19.ReachSafety-Recursive	uautomizer.sv-comp19_prop-reachsafety.ReachSafety-Recursive	uautomizer.sv-comp19_prop-reachsafety.ReachSafety-Recursive	uautomizer.sv-comp19_prop-reachsafety.ReachSafety-Recursive	uautomizer.sv-comp19_prop-reachsafety.ReachSafety-Recursive	utaipan.sv-comp19_prop-reachsafety.ReachSafety-Recursive	utaipan.sv-comp19_prop-reachsafety.ReachSafety-Recursive	utaipan.sv-comp19_prop-reachsafety.ReachSafety-Recursive	utaipan.sv-comp19_prop-reachsafety.ReachSafety-Recursive
../sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage
recursive-simple/fibo_2calls_15-2.yml	true	5.914153675	6.208339566364884	199184384	true	90.445926593	74.0971936006099	698339328	TIMEOUT	901.822508336	808.2068039532751	5074120704	TIMEOUT	902.697240236	402.99150450341403	13412380672
recursive-simple/fibo_2calls_20-1.yml	ERROR (134)	10.808314828	11.156333025544882	349024256	TIMEOUT	912.362355494	887.4271524939686	9368793088	TIMEOUT	901.328589811	792.0128131397069	5368320000	TIMEOUT	904.387305554	406.24204493686557	12867796992
recursive-simple/fibo_2calls_20-2.yml	true	11.049183068	11.392658712342381	349442048	TIMEOUT	963.995876787	881.2813424076885	1579528192	TIMEOUT	900.979019734	809.676422232762	5015670784	TIMEOUT	904.718578505	426.23840392939746	13282775040
recursive-simple/fibo_2calls_25-1.yml	ERROR (134)	18.171991045	18.62359811551869	548659200	OUT OF JAVA MEMORY	661.927178091	120.46968909166753	1449213952	TIMEOUT	901.348221537	803.504082961008	5142048768	TIMEOUT	907.018591526	414.92261927202344	13407178752
recursive-simple/fibo_2calls_25-2.yml	true	18.422398842	19.150065129622817	548851712	TIMEOUT	963.04525685	705.7286331281066	1432666112	TIMEOUT	901.530746881	802.3764862772077	4992032768	TIMEOUT	909.19461234	405.55179775878787	13586825216
recursive-simple/fibo_2calls_4-2.yml	ERROR (134)	0.538650656	0.748426703736186	23015424	false(unreach-call)	11.506480724	6.528350044041872	319606784	false(unreach-call)	18.467351624	9.822232529520988	523337728	false(unreach-call)	27.317888232	12.763249607756734	601460736
recursive-simple/fibo_2calls_5-2.yml	ERROR (134)	0.712727197	0.919111717492342	29937664	false(unreach-call)	11.924850913	6.435131501406431	320720896	false(unreach-call)	31.896649538	16.013896133750677	709304320	false(unreach-call)	49.020969242	21.735833819955587	769204224
recursive-simple/fibo_2calls_6-2.yml	ERROR (134)	1.037523227	1.2074650637805462	38768640	false(unreach-call)	11.7500034	6.578884117305279	315531264	false(unreach-call)	36.36898981	18.384577410295606	709918720	false(unreach-call)	76.104573313	33.93458061851561	961007616
recursive-simple/fibo_2calls_8-2.yml	ERROR (134)	1.73884593	2.182015687227249	65282048	false(unreach-call)	14.448721196	7.7554274424910545	403509248	false(unreach-call)	67.521859393	33.95760147459805	1410531328	false(unreach-call)	198.646893145	101.27797667682171	3479642112
recursive-simple/id2_b2_o3.yml	TIMEOUT	865.726540578	931.0265798009932	707727360	true	10.333330785	5.399813296273351	307032064	true	18.541377336	9.276634935289621	458747904	true	19.281765405	10.769250487908721	466210816
